Gene	Tau	Classification	Specific_parts
Glyma.14G044300	0.29930358900843473	Broad	NA
Glyma.14G044400	0.7564625338175953	Broad	NA
Glyma.14G044500	0.1551092377712594	Broad	NA
Glyma.14G044700	0.24046766530154656	Broad	NA
Glyma.14G044800	0.3094814626710636	Broad	NA
Glyma.14G044900	0.23208626854552575	Broad	NA
Glyma.14G045000	0.6715274526781394	Broad	NA
Glyma.14G045100	0.5871841321381043	Broad	NA
Glyma.14G045300	0.7613892692648766	Broad	NA
Glyma.14G045400	0.7094530155246452	Broad	NA
Glyma.14G045500	0.24246680326347037	Broad	NA
Glyma.14G045600	0.16084592154323377	Broad	NA
Glyma.14G045900	0.33955289659950066	Broad	NA
Glyma.14G046000	0.8040134545839079	Broad	NA
Glyma.14G046100	0.35120583477028833	Broad	NA
Glyma.14G046400	0.6769490984811033	Broad	NA
Glyma.14G046500	0.2279890510551339	Broad	NA
Glyma.14G046600	0.6519714505903103	Broad	NA
Glyma.14G046700	0.37937414228572286	Broad	NA
Glyma.14G046800	0.24001689798458173	Broad	NA
Glyma.14G046900	0.18479730711064712	Broad	NA
Glyma.14G047000	0.7767635941221814	Broad	NA
Glyma.14G047100	0.18784488405952798	Broad	NA
Glyma.14G047200	0.6385400721175943	Broad	NA
Glyma.14G047400	0.6938397311427972	Broad	NA
Glyma.14G047500	0.7247249314286377	Broad	NA
Glyma.14G047700	0.5978439115778186	Broad	NA
Glyma.14G048000	0.5556911693960781	Broad	NA
Glyma.14G048100	0.7519405292751339	Broad	NA
Glyma.14G048200	0.7527587102313532	Broad	NA
Glyma.14G048400	0.4407673617954772	Broad	NA
Glyma.14G048700	0.3277847712105901	Broad	NA
Glyma.14G048800	0.21704425946122116	Broad	NA
Glyma.14G048900	0.6564714436438658	Broad	NA
Glyma.14G049000	0.6991530178038077	Broad	NA
Glyma.14G049500	0.7770639067534283	Broad	NA
Glyma.14G049600	0.3985616588699453	Broad	NA
Glyma.14G049700	0.2766046870614763	Broad	NA
Glyma.14G050000	0.43130073740430197	Broad	NA
Glyma.14G050100	0.1830979072537259	Broad	NA
Glyma.14G050200	0.25377631858076594	Broad	NA
Glyma.14G050300	0.29128765918774385	Broad	NA
Glyma.14G050400	0.639996976177684	Broad	NA
Glyma.14G050500	0.6279772121380462	Broad	NA
Glyma.14G050600	0.2077299271460073	Broad	NA
Glyma.14G050700	0.3169653920085645	Broad	NA
Glyma.14G050900	0.5882152189450204	Broad	NA
Glyma.14G051000	0.7376218666599486	Broad	NA
Glyma.14G051200	0.22802338554173177	Broad	NA
Glyma.14G051300	0.3682631918562883	Broad	NA
Glyma.14G051400	0.20133612431414066	Broad	NA
Glyma.14G051500	0.44381695373408475	Broad	NA
Glyma.14G051600	0.8341472515963998	Broad	NA
Glyma.14G051800	0.8409832734244811	Broad	NA
Glyma.14G051900	0.7596166278787706	Broad	NA
Glyma.14G052000	0.5409948188363335	Broad	NA
Glyma.14G052067	0.6939676774781571	Broad	NA
Glyma.14G052100	0.8310030775145939	Broad	NA
Glyma.14G053000	0.7948868797810573	Broad	NA
Glyma.14G053100	0.7503160212086475	Broad	NA
Glyma.14G053200	0.18075695390034785	Broad	NA
Glyma.14G053300	0.12854674218252363	Broad	NA
Glyma.14G053400	0.38664609429983104	Broad	NA
Glyma.14G053700	0.6840735443602326	Broad	NA
Glyma.14G053800	0.27260178880348185	Broad	NA
Glyma.14G055500	0.33441035251154216	Broad	NA
Glyma.14G055800	0.24223025304975196	Broad	NA
Glyma.14G055850	0.8167941047482722	Broad	NA
Glyma.14G056000	0.2305768767809148	Broad	NA
Glyma.14G056100	0.7251952638633142	Broad	NA
Glyma.14G056200	0.6953975604678267	Broad	NA
Glyma.14G056300	0.7158495713939572	Broad	NA
Glyma.14G056500	0.5783728879919465	Broad	NA
Glyma.14G056800	0.432649971723113	Broad	NA
Glyma.14G056900	0.14114074144518596	Broad	NA
Glyma.14G057000	0.5359628056950441	Broad	NA
Glyma.14G057100	0.3821097162051965	Broad	NA
Glyma.14G057300	0.45907851186935106	Broad	NA
Glyma.14G057400	0.5324023243060978	Broad	NA
Glyma.14G057500	0.2719505117799781	Broad	NA
Glyma.14G057600	0.6840203427835799	Broad	NA
Glyma.14G057700	0.6233515757424936	Broad	NA
Glyma.14G057900	0.7528518183944478	Broad	NA
Glyma.14G058200	0.7176907111686774	Broad	NA
Glyma.14G058300	0.2529787965215193	Broad	NA
Glyma.14G058500	0.6313240441995951	Broad	NA
Glyma.14G058652	0.841427509708604	Broad	NA
Glyma.14G058900	0.4701406238859671	Broad	NA
Glyma.14G059000	0.288894500718739	Broad	NA
Glyma.14G059200	0.4305730875913319	Broad	NA
Glyma.14G059300	0.5672811155089263	Broad	NA
Glyma.14G060000	0.2152103675145486	Broad	NA
Glyma.14G060100	0.3370876462164698	Broad	NA
Glyma.14G060200	0.3042502280017853	Broad	NA
Glyma.14G060500	0.49118699085246187	Broad	NA
Glyma.14G060700	0.5609728407826661	Broad	NA
Glyma.14G060900	0.18398127166703837	Broad	NA
Glyma.14G061100	0.11301134659824476	Broad	NA
Glyma.14G061200	0.5831868614554492	Broad	NA
Glyma.14G061300	0.6341331555363553	Broad	NA
Glyma.14G061400	0.35045779648317366	Broad	NA
Glyma.14G061500	0.2552705985781431	Broad	NA
Glyma.14G061600	0.22592652625683235	Broad	NA
Glyma.14G061700	0.28720812991520156	Broad	NA
Glyma.14G061900	0.16151808352506497	Broad	NA
Glyma.14G062000	0.2844185334686302	Broad	NA
Glyma.14G062100	0.40852684431965725	Broad	NA
Glyma.14G062200	0.563320595300216	Broad	NA
Glyma.14G062300	0.7614619476945749	Broad	NA
Glyma.14G062500	0.4011568932813899	Broad	NA
Glyma.14G062600	0.38290681177305497	Broad	NA
Glyma.14G062700	0.7381737027993426	Broad	NA
Glyma.14G062800	0.3257765164134801	Broad	NA
Glyma.14G062900	0.331294147057447	Broad	NA
Glyma.14G063100	0.3093641193812623	Broad	NA
Glyma.14G063200	0.48205151597855955	Broad	NA
Glyma.14G063300	0.6930354650069498	Broad	NA
Glyma.14G063400	0.4871100217617214	Broad	NA
Glyma.14G063500	0.5331256238184662	Broad	NA
Glyma.14G063800	0.8406982110345629	Broad	NA
Glyma.14G063900	0.46761605892269575	Broad	NA
Glyma.14G064200	0.6502812672961648	Broad	NA
Glyma.14G064900	0.34366306548102554	Broad	NA
Glyma.14G065100	0.4049911104036733	Broad	NA
Glyma.14G065200	0.17560804456788007	Broad	NA
Glyma.14G065300	0.36471478233605426	Broad	NA
Glyma.14G065400	0.39488450954546994	Broad	NA
Glyma.14G065500	0.18692197278991035	Broad	NA
Glyma.14G065600	0.2440047439459345	Broad	NA
Glyma.14G065700	0.30702169750254077	Broad	NA
Glyma.14G065800	0.20520045715732	Broad	NA
Glyma.14G065900	0.36352849349452854	Broad	NA
Glyma.14G066000	0.3865829860372355	Broad	NA
Glyma.14G066200	0.23265897291572224	Broad	NA
Glyma.14G066300	0.33425215457435264	Broad	NA
Glyma.14G066400	0.28087557295907317	Broad	NA
Glyma.14G066600	0.2695059880704021	Broad	NA
Glyma.14G067000	0.42088007843434544	Broad	NA
Glyma.14G067500	0.3841040230600994	Broad	NA
Glyma.14G067700	0.5958731147047339	Broad	NA
Glyma.14G067900	0.26313230926609305	Broad	NA
Glyma.14G068000	0.679386612534276	Broad	NA
Glyma.14G068200	0.2839702171681155	Broad	NA
Glyma.14G068400	0.7836482736205422	Broad	NA
Glyma.14G068500	0.19356038579790436	Broad	NA
Glyma.14G068600	0.3147604922362856	Broad	NA
Glyma.14G068700	0.4135416292890849	Broad	NA
Glyma.14G068800	0.24553854633844496	Broad	NA
Glyma.14G068900	0.38693323442832794	Broad	NA
Glyma.14G069000	0.3366216881407123	Broad	NA
Glyma.14G069200	0.4978587715590258	Broad	NA
Glyma.14G069251	0.7107795589591096	Broad	NA
Glyma.14G069300	0.6792742778804597	Broad	NA
Glyma.14G069600	0.6694458110640115	Broad	NA
Glyma.14G069800	0.2170859086616519	Broad	NA
Glyma.14G069900	0.5365061105359459	Broad	NA
Glyma.14G070100	0.4025453952565482	Broad	NA
Glyma.14G070200	0.7762736989641206	Broad	NA
Glyma.14G070400	0.6177754150114594	Broad	NA
Glyma.14G070500	0.3100610862333819	Broad	NA
Glyma.14G070600	0.5135448877522388	Broad	NA
Glyma.14G070700	0.33793863450830897	Broad	NA
Glyma.14G070902	0.29498143761463047	Broad	NA
Glyma.14G071000	0.2673586939266535	Broad	NA
Glyma.14G071100	0.7134327880313568	Broad	NA
Glyma.14G071200	0.3181615943029118	Broad	NA
Glyma.14G071300	0.22928588975360473	Broad	NA
Glyma.14G071400	0.6310558391554565	Broad	NA
Glyma.14G071700	0.2726524544317795	Broad	NA
Glyma.14G071900	0.28710499343147	Broad	NA
Glyma.14G072000	0.3313150250845472	Broad	NA
Glyma.14G072200	0.49559105086316424	Broad	NA
Glyma.14G072400	0.22876706701789767	Broad	NA
Glyma.14G073000	0.24248338303525896	Broad	NA
Glyma.14G073100	0.8057920169855177	Broad	NA
Glyma.14G073200	0.5277002039740508	Broad	NA
Glyma.14G073300	0.7224347249392753	Broad	NA
Glyma.14G073500	0.6309109384137852	Broad	NA
Glyma.14G073601	0.6094959598386557	Broad	NA
Glyma.14G073700	0.30695297453041365	Broad	NA
Glyma.14G073800	0.6250583967137516	Broad	NA
Glyma.14G074200	0.8149795408341445	Broad	NA
Glyma.14G074300	0.6271323143680242	Broad	NA
Glyma.14G074402	0.45542581732187054	Broad	NA
Glyma.14G074700	0.6067289994743397	Broad	NA
Glyma.14G074900	0.3653242773471563	Broad	NA
Glyma.14G075000	0.16236269787961516	Broad	NA
Glyma.14G075100	0.420943577806401	Broad	NA
Glyma.14G075200	0.22871817125754818	Broad	NA
Glyma.14G075300	0.3532734388831504	Broad	NA
Glyma.14G075400	0.3119998975188382	Broad	NA
Glyma.14G075500	0.31269231100302397	Broad	NA
Glyma.14G075800	0.17760274957922625	Broad	NA
Glyma.14G075900	0.39455236027167023	Broad	NA
Glyma.14G076000	0.2479616821753091	Broad	NA
Glyma.14G076200	0.3291105100147713	Broad	NA
Glyma.14G076500	0.35014134378517237	Broad	NA
Glyma.14G076600	0.3129945233966913	Broad	NA
Glyma.14G076700	0.1467814316830301	Broad	NA
Glyma.14G076800	0.31731310946844704	Broad	NA
Glyma.14G076900	0.42130639987125157	Broad	NA
Glyma.14G077000	0.4030003321843582	Broad	NA
Glyma.14G077200	0.3152725932129207	Broad	NA
Glyma.14G077500	0.35283601962770633	Broad	NA
Glyma.14G077600	0.6503052155292166	Broad	NA
Glyma.14G077800	0.27819273942261147	Broad	NA
Glyma.14G078000	0.7948651114875029	Broad	NA
Glyma.14G078100	0.3110642001572993	Broad	NA
Glyma.14G078200	0.37869406313047504	Broad	NA
Glyma.14G078300	0.1311464470972103	Broad	NA
Glyma.14G078500	0.5033343482418448	Broad	NA
Glyma.14G078600	0.5751925834108842	Broad	NA
Glyma.14G079100	0.6271655873563787	Broad	NA
Glyma.14G079200	0.2775435039957546	Broad	NA
Glyma.14G079400	0.23666864288482684	Broad	NA
Glyma.14G079500	0.5721608759367184	Broad	NA
Glyma.14G079600	0.43673204148087413	Broad	NA
Glyma.14G079700	0.23551958338034176	Broad	NA
Glyma.14G079900	0.455214856486763	Broad	NA
Glyma.14G080100	0.7769989689748771	Broad	NA
Glyma.14G080200	0.6291978232076563	Broad	NA
Glyma.14G080400	0.4390102690907147	Broad	NA
Glyma.14G080600	0.325624531032966	Broad	NA
Glyma.14G080800	0.36363144648928025	Broad	NA
Glyma.14G081000	0.2081605422043484	Broad	NA
Glyma.14G081100	0.4022824528486625	Broad	NA
Glyma.14G081600	0.15002688998494404	Broad	NA
Glyma.14G081700	0.16006480483598473	Broad	NA
Glyma.14G081800	0.6123622091722364	Broad	NA
Glyma.14G081900	0.450414683744941	Broad	NA
Glyma.14G082100	0.38953222636925555	Broad	NA
Glyma.14G082200	0.5610718365931824	Broad	NA
Glyma.14G082400	0.6212613040137457	Broad	NA
Glyma.14G082500	0.7980096297271588	Broad	NA
Glyma.14G082600	0.6348384933653654	Broad	NA
Glyma.14G082800	0.19303857780478084	Broad	NA
Glyma.14G082900	0.8292405156478669	Broad	NA
Glyma.14G083000	0.49702639419440875	Broad	NA
Glyma.14G083100	0.34821269884736666	Broad	NA
Glyma.14G083300	0.240416473182695	Broad	NA
Glyma.14G083500	0.4370012319385953	Broad	NA
Glyma.14G083700	0.6400519087772809	Broad	NA
Glyma.14G083900	0.24520554974092318	Broad	NA
Glyma.14G084200	0.5940065200596658	Broad	NA
Glyma.14G084300	0.5303398117476876	Broad	NA
Glyma.14G084400	0.24798361779154673	Broad	NA
Glyma.14G084500	0.17312154859227785	Broad	NA
Glyma.14G084600	0.7438255500461316	Broad	NA
Glyma.14G084700	0.37611104722307265	Broad	NA
Glyma.14G084800	0.3629260691097561	Broad	NA
Glyma.14G084900	0.36052217391924796	Broad	NA
Glyma.14G085100	0.20290611281854756	Broad	NA
Glyma.14G085200	0.5750073999905577	Broad	NA
Glyma.14G085300	0.34280386810631747	Broad	NA
Glyma.14G085800	0.2637455677299405	Broad	NA
Glyma.14G085900	0.23768215850949054	Broad	NA
Glyma.14G086000	0.23642769988081583	Broad	NA
Glyma.14G086200	0.7719412731900583	Broad	NA
Glyma.14G086300	0.46108136570287794	Broad	NA
Glyma.14G086400	0.7841524753156776	Broad	NA
Glyma.14G086500	0.3823109611829279	Broad	NA
Glyma.14G086900	0.36510470411113605	Broad	NA
Glyma.14G087100	0.2631459457967275	Broad	NA
Glyma.14G087200	0.5300323032046197	Broad	NA
Glyma.14G087300	0.3126866557297444	Broad	NA
Glyma.14G087500	0.743633233109317	Broad	NA
Glyma.14G087600	0.4587614420810337	Broad	NA
Glyma.14G087700	0.22773800555453672	Broad	NA
Glyma.14G087800	0.8296811673456931	Broad	NA
Glyma.14G087900	0.5811685244242641	Broad	NA
Glyma.14G088300	0.5432625674906025	Broad	NA
Glyma.14G088600	0.4496800700952438	Broad	NA
Glyma.14G088700	0.6133981539915745	Broad	NA
Glyma.14G088800	0.22257016169391936	Broad	NA
Glyma.14G088900	0.412507815956539	Broad	NA
Glyma.14G089000	0.49329859449602326	Broad	NA
Glyma.14G089006	0.8411468093275581	Broad	NA
Glyma.14G089009	0.37227929796990594	Broad	NA
Glyma.14G089015	0.3513239389471601	Broad	NA
Glyma.14G089018	0.2590986188219467	Broad	NA
Glyma.14G089024	0.6509234800489885	Broad	NA
Glyma.14G089027	0.2954207553187391	Broad	NA
Glyma.14G089033	0.7891407250111839	Broad	NA
Glyma.14G089039	0.6464528151938401	Broad	NA
Glyma.14G089042	0.16451248963035414	Broad	NA
Glyma.14G089045	0.2939439957674052	Broad	NA
Glyma.14G089051	0.5691085883929765	Broad	NA
Glyma.14G089054	0.5602886326259889	Broad	NA
Glyma.14G089060	0.639934538375506	Broad	NA
Glyma.14G089063	0.6137592766411227	Broad	NA
Glyma.14G089066	0.7397750039852937	Broad	NA
Glyma.14G089078	0.2766590333982125	Broad	NA
Glyma.14G089081	0.6383525567697267	Broad	NA
Glyma.14G089084	0.7778989242134283	Broad	NA
Glyma.14G089090	0.36746249425197974	Broad	NA
Glyma.14G089093	0.4522932754298132	Broad	NA
Glyma.14G089100	0.46399376862875275	Broad	NA
Glyma.14G089400	0.3521816171559705	Broad	NA
Glyma.14G089600	0.4078595857381488	Broad	NA
Glyma.14G089800	0.6403654485065297	Broad	NA
Glyma.14G089900	0.33460826144289885	Broad	NA
Glyma.14G090000	0.5681635877229391	Broad	NA
Glyma.14G090400	0.5456600853472913	Broad	NA
Glyma.14G090500	0.19751037395808205	Broad	NA
Glyma.14G090600	0.5703935506564141	Broad	NA
Glyma.14G090700	0.4801315662726005	Broad	NA
Glyma.14G090800	0.2696060552324283	Broad	NA
Glyma.14G091000	0.7471527390446185	Broad	NA
Glyma.14G091200	0.7543753911553233	Broad	NA
Glyma.14G091300	0.6545832924186746	Broad	NA
Glyma.14G091600	0.20653319458431368	Broad	NA
Glyma.14G091700	0.17003305000692312	Broad	NA
Glyma.14G091900	0.23711314916283044	Broad	NA
Glyma.14G092100	0.2647260636230496	Broad	NA
Glyma.14G092300	0.14649233821292745	Broad	NA
Glyma.14G092400	0.37200959029114283	Broad	NA
Glyma.14G092500	0.31204032716676633	Broad	NA
Glyma.14G092600	0.2415764231655152	Broad	NA
Glyma.14G092800	0.5726209191895774	Broad	NA
Glyma.14G092900	0.5596192149084384	Broad	NA
Glyma.14G093100	0.3992079177308181	Broad	NA
Glyma.14G093200	0.20422056153353768	Broad	NA
Glyma.14G093500	0.5469743989507063	Broad	NA
Glyma.14G093600	0.5229652195388627	Broad	NA
Glyma.14G093900	0.39820150134621124	Broad	NA
Glyma.14G094000	0.3214073540791952	Broad	NA
Glyma.14G094100	0.3856370463829326	Broad	NA
Glyma.14G094200	0.4332851274233042	Broad	NA
Glyma.14G094400	0.3143656710575408	Broad	NA
Glyma.14G094600	0.46355626578546083	Broad	NA
Glyma.14G094700	0.5481906468216216	Broad	NA
Glyma.14G094800	0.788689646354536	Broad	NA
Glyma.14G095000	0.17301426384003943	Broad	NA
Glyma.14G095300	0.4197640156462747	Broad	NA
Glyma.14G095400	0.4986454523540835	Broad	NA
Glyma.14G095500	0.2858781931897831	Broad	NA
Glyma.14G095900	0.5653046499605777	Broad	NA
Glyma.14G096000	0.18474983228053865	Broad	NA
Glyma.14G096100	0.17995149226903323	Broad	NA
Glyma.14G096600	0.6341892228465579	Broad	NA
Glyma.14G096700	0.7242648886907909	Broad	NA
Glyma.14G097000	0.750271389247047	Broad	NA
Glyma.14G097800	0.2943639252628366	Broad	NA
Glyma.14G098000	0.3149607951734708	Broad	NA
Glyma.14G098100	0.6288916406814578	Broad	NA
Glyma.14G098200	0.43531408103877695	Broad	NA
Glyma.14G098300	0.3247032142403444	Broad	NA
Glyma.14G098400	0.3931728638120147	Broad	NA
Glyma.14G098600	0.45690287493805914	Broad	NA
Glyma.14G098700	0.5922617483440813	Broad	NA
Glyma.14G098900	0.3011218174936078	Broad	NA
Glyma.14G099000	0.643273267420992	Broad	NA
Glyma.14G099100	0.28353591002116413	Broad	NA
Glyma.14G099200	0.549561421350551	Broad	NA
Glyma.14G099700	0.21700611073863593	Broad	NA
Glyma.14G099900	0.7253118494363803	Broad	NA
Glyma.14G101000	0.3686488049546071	Broad	NA
Glyma.14G101100	0.6844230866619806	Broad	NA
Glyma.14G101200	0.4660895487856892	Broad	NA
Glyma.14G101400	0.38180810201460325	Broad	NA
Glyma.14G101500	0.2729098678922824	Broad	NA
Glyma.14G101700	0.18782103720485593	Broad	NA
Glyma.14G101800	0.7087843968828688	Broad	NA
Glyma.14G101900	0.8258652114925219	Broad	NA
Glyma.14G102000	0.3628071009473328	Broad	NA
Glyma.14G102500	0.36728652225377545	Broad	NA
Glyma.14G102600	0.33289885175435874	Broad	NA
Glyma.14G102700	0.3513788703036278	Broad	NA
Glyma.14G102900	0.83941641310647	Broad	NA
Glyma.14G103000	0.34482080413205896	Broad	NA
Glyma.14G103300	0.6334776069686279	Broad	NA
Glyma.14G103600	0.5827917824780661	Broad	NA
Glyma.14G103700	0.6801316083654946	Broad	NA
Glyma.14G103800	0.16969381185699775	Broad	NA
Glyma.14G104100	0.44937256598516334	Broad	NA
Glyma.14G104300	0.2962708106057421	Broad	NA
Glyma.14G104400	0.8211350518740723	Broad	NA
Glyma.14G104500	0.35445596795050843	Broad	NA
Glyma.14G104600	0.22257252148219397	Broad	NA
Glyma.14G104700	0.716265443397538	Broad	NA
Glyma.14G104900	0.2531464803781491	Broad	NA
Glyma.14G105250	0.44427692321428314	Broad	NA
Glyma.14G105500	0.3997031027025898	Broad	NA
Glyma.14G105700	0.26974636573728017	Broad	NA
Glyma.14G105800	0.40419703745882823	Broad	NA
Glyma.14G105900	0.15107153892041342	Broad	NA
Glyma.14G106000	0.16997788707062025	Broad	NA
Glyma.14G106500	0.18913761079138666	Broad	NA
Glyma.14G106700	0.5688367707403824	Broad	NA
Glyma.14G107100	0.42482237910291853	Broad	NA
Glyma.14G107200	0.23393789587834987	Broad	NA
Glyma.14G108400	0.23103782521431182	Broad	NA
Glyma.14G108700	0.8253155970860887	Broad	NA
Glyma.14G108851	0.47473111207789087	Broad	NA
Glyma.14G108900	0.48133258087454034	Broad	NA
Glyma.14G109000	0.2642984279120433	Broad	NA
Glyma.14G109200	0.46858444750688716	Broad	NA
Glyma.14G109700	0.4576727276016252	Broad	NA
Glyma.14G110000	0.5719872176914883	Broad	NA
Glyma.14G110900	0.843763181759311	Broad	NA
Glyma.14G111200	0.5364888716278966	Broad	NA
Glyma.14G111300	0.5379041103020571	Broad	NA
Glyma.14G111400	0.6828939737957556	Broad	NA
Glyma.14G111800	0.4192018884250812	Broad	NA
Glyma.14G111900	0.5634417213213961	Broad	NA
Glyma.14G112200	0.4009390086095759	Broad	NA
Glyma.14G112400	0.4967847943627344	Broad	NA
Glyma.14G112500	0.742229646673661	Broad	NA
Glyma.14G112600	0.34637609440866857	Broad	NA
Glyma.14G113400	0.5601727723583733	Broad	NA
Glyma.14G113800	0.19564030253826456	Broad	NA
Glyma.14G113900	0.2456624998528954	Broad	NA
Glyma.14G114000	0.3394811990137598	Broad	NA
Glyma.14G114467	0.5103280122378575	Broad	NA
Glyma.14G114533	0.301369785285997	Broad	NA
Glyma.14G114600	0.8101392795472501	Broad	NA
Glyma.14G115000	0.22793562814110652	Broad	NA
Glyma.14G115500	0.5924287799542367	Broad	NA
Glyma.14G115900	0.38819159831709504	Broad	NA
Glyma.14G115951	0.5286381015920565	Broad	NA
Glyma.14G116000	0.41656247894608334	Broad	NA
Glyma.14G116100	0.3667843096548812	Broad	NA
Glyma.14G116200	0.3066245572038078	Broad	NA
Glyma.14G116300	0.8086606446005115	Broad	NA
Glyma.14G116500	0.8221151227653842	Broad	NA
Glyma.14G116600	0.3088963538024679	Broad	NA
Glyma.14G116800	0.22942226250573802	Broad	NA
Glyma.14G117100	0.24445731698754847	Broad	NA
Glyma.14G117200	0.7831741998700809	Broad	NA
Glyma.14G117300	0.669736261236878	Broad	NA
Glyma.14G117500	0.3743500996386394	Broad	NA
Glyma.14G117800	0.2988328839522151	Broad	NA
Glyma.14G118100	0.5312152003561605	Broad	NA
Glyma.14G118200	0.4370251141746578	Broad	NA
Glyma.14G118300	0.5959995933197209	Broad	NA
Glyma.14G118400	0.24946773286816767	Broad	NA
Glyma.14G118500	0.5543350289639306	Broad	NA
Glyma.14G118550	0.5421951760829317	Broad	NA
Glyma.14G118600	0.6821852349650804	Broad	NA
Glyma.14G119100	0.4660269244300198	Broad	NA
Glyma.14G119200	0.16208607047290724	Broad	NA
Glyma.14G119400	0.18743712069470694	Broad	NA
Glyma.14G119800	0.3843371156937758	Broad	NA
Glyma.14G120300	0.7491418756190377	Broad	NA
Glyma.14G121200	0.5063865961082744	Broad	NA
Glyma.14G121400	0.5838432836213115	Broad	NA
Glyma.14G121800	0.7561284654886242	Broad	NA
Glyma.14G122000	0.700519784375063	Broad	NA
Glyma.14G122200	0.4191645149256107	Broad	NA
Glyma.14G122600	0.6891353366863084	Broad	NA
Glyma.14G122700	0.27440851060205956	Broad	NA
Glyma.14G122800	0.48097415896361334	Broad	NA
Glyma.14G123400	0.2985113430021791	Broad	NA
Glyma.14G123700	0.22993452811305798	Broad	NA
Glyma.14G123900	0.7324997677504811	Broad	NA
Glyma.14G124300	0.30194367120080257	Broad	NA
Glyma.14G124550	0.33524313019306917	Broad	NA
Glyma.14G124900	0.3214722392179801	Broad	NA
Glyma.14G125200	0.28308513762575505	Broad	NA
Glyma.14G126200	0.6823792236769928	Broad	NA
Glyma.14G126300	0.21560868990427706	Broad	NA
Glyma.14G126600	0.3336392696126285	Broad	NA
Glyma.14G126700	0.2690238480710472	Broad	NA
Glyma.14G126800	0.3093962759975086	Broad	NA
Glyma.14G127600	0.25058922203675116	Broad	NA
Glyma.14G127700	0.3043656073197272	Broad	NA
Glyma.14G127800	0.6239165175062713	Broad	NA
Glyma.14G128300	0.1753306349266059	Broad	NA
Glyma.14G128500	0.8205944088620659	Broad	NA
Glyma.14G128800	0.670273452571234	Broad	NA
Glyma.14G128900	0.30063533170953294	Broad	NA
Glyma.14G129100	0.2721572233889839	Broad	NA
Glyma.14G129200	0.22421736817857044	Broad	NA
Glyma.14G129400	0.2974907032206106	Broad	NA
Glyma.14G129500	0.4512097216735623	Broad	NA
Glyma.14G129600	0.2396206068778482	Broad	NA
Glyma.14G130000	0.7422327589198097	Broad	NA
